scheme,age,snr_mean,snr_stderr
exp/tau=1000,4504,6.412656e-2,6.819833e-2
exp/tau=1000,4662,-2.316395e-2,6.134740e-2
exp/tau=1000,4825,6.064617e-2,6.239088e-2
exp/tau=1000,4994,6.340793e-2,6.152346e-2
exp/tau=1000,5170,1.206422e-1,5.972940e-2
exp/tau=1000,5351,-1.256280e-2,6.016451e-2
exp/tau=1000,5539,-2.868903e-2,6.031935e-2
exp/tau=1000,5733,9.914707e-2,6.350622e-2
exp/tau=1000,5934,5.714657e-2,6.779226e-2
exp/tau=1000,6142,-2.799362e-3,6.210348e-2
exp/tau=1000,6358,3.279497e-2,7.097263e-2
exp/tau=1000,6581,1.806382e-3,6.287346e-2
exp/tau=1000,6812,3.703928e-4,6.479712e-2
exp/tau=1000,7051,8.985313e-2,6.415308e-2
exp/tau=1000,7298,-7.381439e-2,6.629796e-2
exp/tau=1000,7554,-9.147082e-2,6.256969e-2
exp/tau=1000,7819,3.466909e-2,6.482709e-2
exp/tau=1000,8093,1.930172e-2,6.329722e-2
exp/tau=1000,8377,1.621204e-2,6.574582e-2
exp/tau=1000,8671,-3.553655e-2,6.620891e-2
exp/tau=1000,8975,5.597276e-2,5.955014e-2
exp/tau=1000,9290,2.554912e-2,6.803938e-2
exp/tau=1000,9616,-1.771672e-2,6.139365e-2
exp/tau=1000,9953,-4.088431e-2,5.964769e-2
exp/tau=1000,10302,-2.882498e-2,6.608229e-2
exp/tau=1000,10664,-3.078118e-2,7.108083e-2
exp/tau=1000,11038,-7.770687e-2,6.336652e-2
exp/tau=1000,11425,-3.324016e-2,6.047762e-2
exp/tau=1000,11826,2.986798e-2,6.378877e-2
exp/tau=1000,12241,-6.082542e-2,6.673006e-2
exp/tau=1000,12670,-3.777185e-2,6.699287e-2
exp/tau=1000,13115,3.192769e-2,5.598400e-2
exp/tau=1000,13575,2.892704e-2,6.543922e-2
exp/tau=1000,14051,-3.199482e-2,6.151381e-2
exp/tau=1000,14544,5.452183e-2,6.473207e-2
exp/tau=1000,15054,-1.280007e-1,6.711454e-2
exp/tau=1000,15582,-6.065391e-2,5.928639e-2
exp/tau=1000,16129,-1.589288e-1,6.024772e-2
exp/tau=1000,16694,3.614360e-2,6.252072e-2
exp/tau=1000,17280,4.567378e-2,5.879032e-2
exp/tau=1000,17886,-2.189943e-2,6.150159e-2
exp/tau=1000,18514,-2.502273e-2,6.282553e-2
exp/tau=1000,19163,-5.406677e-2,5.782011e-2
exp/tau=1000,19835,-2.918498e-2,6.366943e-2
exp/tau=1000,20531,-7.456514e-2,6.066454e-2
exp/tau=1000,21251,-2.390038e-4,6.384524e-2
exp/tau=1000,21997,-4.890406e-3,6.802845e-2
exp/tau=1000,22768,3.317020e-2,6.351193e-2
exp/tau=1000,23567,-1.790025e-1,6.068647e-2
exp/tau=1000,24394,4.699837e-2,6.588860e-2
exp/tau=1000,25250,6.694358e-3,6.390082e-2
exp/tau=1000,26135,3.030604e-2,6.364266e-2
exp/tau=1000,27052,9.259538e-2,6.730304e-2
exp/tau=1000,28001,3.966657e-2,5.733995e-2
exp/tau=1000,28983,4.742969e-2,6.307922e-2
exp/tau=1000,30000,5.061486e-2,5.989857e-2
exp/tau=3000,1,5.692944e0,3.018765e-2
exp/tau=3000,2,5.644053e0,3.057080e-2
exp/tau=3000,3,5.574706e0,3.141773e-2
exp/tau=3000,4,5.480335e0,3.080348e-2
exp/tau=3000,5,5.419476e0,3.244971e-2
exp/tau=3000,6,5.344612e0,3.274740e-2
exp/tau=3000,7,5.259994e0,3.230745e-2
exp/tau=3000,8,5.207032e0,3.302543e-2
exp/tau=3000,9,5.157636e0,3.347746e-2
exp/tau=3000,10,5.088462e0,3.424566e-2
exp/tau=3000,11,5.033129e0,3.519800e-2
exp/tau=3000,12,4.970470e0,3.535175e-2
exp/tau=3000,13,4.887149e0,3.702817e-2
exp/tau=3000,14,4.828483e0,3.905224e-2
exp/tau=3000,15,4.757858e0,4.012686e-2
exp/tau=3000,16,4.706062e0,4.231285e-2
exp/tau=3000,17,4.638549e0,4.374818e-2
exp/tau=3000,18,4.591471e0,4.462519e-2
exp/tau=3000,19,4.525717e0,4.509764e-2
exp/tau=3000,20,4.484418e0,4.608119e-2
exp/tau=3000,21,4.441236e0,4.594622e-2
exp/tau=3000,22,4.382726e0,4.625513e-2
exp/tau=3000,23,4.307204e0,4.637108e-2
exp/tau=3000,24,4.249579e0,4.648078e-2
exp/tau=3000,25,4.169332e0,4.714665e-2
exp/tau=3000,26,4.124085e0,4.755171e-2
exp/tau=3000,27,4.080226e0,4.817961e-2
exp/tau=3000,28,4.034473e0,4.841383e-2
exp/tau=3000,29,3.988263e0,4.901169e-2
exp/tau=3000,30,3.957912e0,4.837870e-2
exp/tau=3000,31,3.919499e0,4.763693e-2
exp/tau=3000,33,3.827589e0,4.827738e-2
exp/tau=3000,34,3.782909e0,4.838432e-2
exp/tau=3000,35,3.736067e0,4.886743e-2
exp/tau=3000,36,3.687481e0,4.933503e-2
exp/tau=3000,37,3.624886e0,5.092283e-2
exp/tau=3000,39,3.532254e0,5.134453e-2
exp/tau=3000,40,3.467260e0,5.184205e-2
exp/tau=3000,41,3.425219e0,5.169455e-2
exp/tau=3000,43,3.325422e0,5.245650e-2
exp/tau=3000,44,3.255676e0,5.195685e-2
exp/tau=3000,46,3.165709e0,5.420243e-2
exp/tau=3000,48,3.093224e0,5.400369e-2
exp/tau=3000,49,3.056149e0,5.291877e-2
exp/tau=3000,51,2.954552e0,5.160355e-2
exp/tau=3000,53,2.872943e0,5.159315e-2
exp/tau=3000,55,2.792076e0,5.210259e-2
exp/tau=3000,56,2.743012e0,5.191191e-2
exp/tau=3000,58,2.688565e0,5.090954e-2
exp/tau=3000,61,2.602226e0,5.284731e-2
exp/tau=3000,63,2.531226e0,5.319643e-2
exp/tau=3000,65,2.484477e0,5.511262e-2
exp/tau=3000,67,2.407035e0,5.467373e-2
exp/tau=3000,69,2.335602e0,5.527618e-2
exp/tau=3000,72,2.260483e0,5.663150e-2
exp/tau=3000,74,2.198218e0,5.759201e-2
exp/tau=3000,77,2.111586e0,5.858336e-2
exp/tau=3000,80,2.047379e0,5.916037e-2
exp/tau=3000,83,1.995303e0,5.955200e-2
exp/tau=3000,85,1.973495e0,5.972928e-2
exp/tau=3000,88,1.891142e0,6.002993e-2
exp/tau=3000,92,1.770000e0,6.187631e-2
exp/tau=3000,95,1.692520e0,6.138191e-2
exp/tau=3000,98,1.613298e0,6.028814e-2
exp/tau=3000,102,1.523636e0,6.111374e-2
exp/tau=3000,105,1.449905e0,6.035444e-2
exp/tau=3000,109,1.386254e0,5.933677e-2
exp/tau=3000,113,1.304728e0,5.977447e-2
exp/tau=3000,117,1.231992e0,6.197319e-2
exp/tau=3000,121,1.177964e0,6.305954e-2
exp/tau=3000,125,1.064544e0,6.285959e-2
exp/tau=3000,129,1.004439e0,6.422472e-2
exp/tau=3000,134,9.250915e-1,6.261383e-2
exp/tau=3000,138,8.567465e-1,6.262911e-2
exp/tau=3000,143,8.059786e-1,6.376701e-2
exp/tau=3000,148,7.365121e-1,6.565847e-2
exp/tau=3000,154,6.237509e-1,6.256206e-2
exp/tau=3000,159,5.414399e-1,6.469207e-2
exp/tau=3000,164,4.974930e-1,6.488296e-2
exp/tau=3000,170,4.417699e-1,6.674479e-2
exp/tau=3000,176,4.286996e-1,6.599713e-2
exp/tau=3000,182,3.787543e-1,6.395624e-2
exp/tau=3000,189,3.125386e-1,6.388447e-2
exp/tau=3000,195,2.198995e-1,6.302941e-2
exp/tau=3000,202,2.592429e-1,6.353441e-2
exp/tau=3000,209,2.429035e-1,5.880417e-2
exp/tau=3000,217,2.022003e-1,6.097327e-2
exp/tau=3000,224,1.388786e-1,5.941099e-2
exp/tau=3000,232,1.543393e-1,5.794655e-2
exp/tau=3000,240,1.705010e-1,6.030992e-2
exp/tau=3000,249,2.138704e-1,6.343138e-2
exp/tau=3000,257,2.116738e-1,6.530382e-2
exp/tau=3000,267,2.078198e-1,6.465866e-2
exp/tau=3000,276,1.680407e-1,6.284569e-2
exp/tau=3000,286,1.277693e-1,6.314744e-2
exp/tau=3000,296,1.049548e-1,6.409387e-2
exp/tau=3000,306,5.893638e-2,6.364455e-2
exp/tau=3000,317,4.495531e-2,6.109121e-2
exp/tau=3000,328,-2.872413e-4,6.220597e-2
exp/tau=3000,339,-4.954608e-2,6.363505e-2
exp/tau=3000,351,-4.708826e-2,6.446498e-2
exp/tau=3000,363,-8.751553e-2,6.399060e-2
exp/tau=3000,376,-3.602791e-2,6.438882e-2
exp/tau=3000,389,-3.390631e-2,6.081507e-2
exp/tau=3000,403,2.631802e-2,6.336283e-2
exp/tau=3000,417,4.044556e-2,6.370766e-2
exp/tau=3000,432,5.930912e-2,6.357011e-2
exp/tau=3000,447,1.335897e-2,6.552428e-2
exp/tau=3000,463,1.034741e-1,6.564798e-2
exp/tau=3000,479,7.845620e-2,6.513263e-2
exp/tau=3000,496,9.385277e-2,6.512655e-2
exp/tau=3000,513,9.659099e-2,6.320007e-2
exp/tau=3000,531,9.508945e-2,6.180079e-2
exp/tau=3000,550,5.762451e-2,5.768135e-2
exp/tau=3000,569,1.286265e-1,5.897927e-2
exp/tau=3000,589,1.024895e-1,6.137090e-2
exp/tau=3000,610,1.278428e-1,6.233083e-2
exp/tau=3000,631,-1.876959e-2,6.445111e-2
exp/tau=3000,653,-7.024542e-2,6.529469e-2
exp/tau=3000,676,-1.245143e-1,6.643083e-2
exp/tau=3000,700,-1.082286e-1,6.070312e-2
exp/tau=3000,724,5.742073e-3,5.934299e-2
exp/tau=3000,750,1.398512e-2,6.297033e-2
exp/tau=3000,776,-4.424150e-2,6.312025e-2
exp/tau=3000,803,4.208746e-2,5.975509e-2
exp/tau=3000,831,4.664258e-2,6.245830e-2
exp/tau=3000,861,1.074389e-1,5.923551e-2
exp/tau=3000,891,8.775390e-2,6.365480e-2
exp/tau=3000,922,7.944874e-2,6.582445e-2
exp/tau=3000,954,7.086466e-2,6.534635e-2
exp/tau=3000,988,-7.609129e-3,6.683955e-2
exp/tau=3000,1023,-3.858538e-2,6.024436e-2
exp/tau=3000,1058,5.436334e-3,5.819637e-2
exp/tau=3000,1096,-2.381640e-2,6.074467e-2
exp/tau=3000,1134,-2.776147e-3,5.918414e-2
exp/tau=3000,1174,-1.137365e-2,6.072424e-2
exp/tau=3000,1215,-3.954776e-2,6.435418e-2
exp/tau=3000,1258,-3.660910e-2,6.189001e-2
exp/tau=3000,1302,3.197957e-3,6.073503e-2
exp/tau=3000,1347,2.528720e-2,6.529835e-2
exp/tau=3000,1395,4.281213e-3,6.385174e-2
exp/tau=3000,1444,-6.255647e-2,6.175482e-2
exp/tau=3000,1494,-4.740873e-2,6.160169e-2
exp/tau=3000,1547,-1.412931e-2,6.318290e-2
exp/tau=3000,1601,1.402339e-1,6.706786e-2
exp/tau=3000,1657,7.423887e-2,6.255613e-2
exp/tau=3000,1715,6.683420e-2,6.117268e-2
exp/tau=3000,1775,1.131476e-4,6.375738e-2
exp/tau=3000,1838,1.105562e-1,6.643218e-2
exp/tau=3000,1902,9.798262e-2,6.101830e-2
exp/tau=3000,1969,1.430484e-1,6.268239e-2
exp/tau=3000,2038,2.289401e-1,6.022386e-2
exp/tau=3000,2109,1.014572e-2,6.281962e-2
exp/tau=3000,2183,2.307364e-2,6.331930e-2
exp/tau=3000,2260,-1.217205e-1,6.652304e-2
exp/tau=3000,2339,-3.130872e-2,6.239087e-2
exp/tau=3000,2421,1.507858e-1,6.595097e-2
exp/tau=3000,2506,1.487320e-2,6.189773e-2
exp/tau=3000,2594,-8.852408e-2,6.154634e-2
exp/tau=3000,2685,9.899641e-2,6.245449e-2
exp/tau=3000,2779,-1.286885e-2,5.877848e-2
exp/tau=3000,2877,2.366706e-2,6.526986e-2
exp/tau=3000,2978,5.524192e-2,6.432291e-2
exp/tau=3000,3082,-1.016183e-3,6.549327e-2
exp/tau=3000,3190,6.550223e-2,5.879148e-2
exp/tau=3000,3302,6.163781e-3,6.294338e-2
exp/tau=3000,3418,-1.140987e-1,6.191521e-2
exp/tau=3000,3538,-1.595697e-1,6.481258e-2
exp/tau=3000,3662,-5.182360e-2,6.358024e-2
exp/tau=3000,3791,-4.625014e-2,6.303687e-2
exp/tau=3000,3924,-3.426067e-2,5.987694e-2
exp/tau=3000,4061,-7.611665e-2,6.144469e-2
exp/tau=3000,4204,-8.364606e-2,6.389041e-2
exp/tau=3000,4351,-5.667625e-2,6.268746e-2
exp/tau=3000,4504,6.491271e-2,6.795924e-2
exp/tau=3000,4662,-2.414241e-2,6.120251e-2
exp/tau=3000,4825,6.355780e-2,6.247338e-2
exp/tau=3000,4994,6.423405e-2,6.148884e-2
exp/tau=3000,5170,1.249576e-1,5.949637e-2
exp/tau=3000,5351,-9.743422e-3,5.990282e-2
exp/tau=3000,5539,-3.081720e-2,6.009053e-2
exp/tau=3000,5733,9.837306e-2,6.358952e-2
exp/tau=3000,5934,6.043890e-2,6.760432e-2
exp/tau=3000,6142,1.961817e-4,6.222215e-2
exp/tau=3000,6358,3.160512e-2,7.108117e-2
exp/tau=3000,6581,1.305592e-3,6.284418e-2
exp/tau=3000,6812,-2.629281e-3,6.475301e-2
exp/tau=3000,7051,8.708333e-2,6.426823e-2
exp/tau=3000,7298,-7.434999e-2,6.630688e-2
exp/tau=3000,7554,-8.943994e-2,6.239908e-2
exp/tau=3000,7819,3.599544e-2,6.467420e-2
exp/tau=3000,8093,1.754963e-2,6.328336e-2
exp/tau=3000,8377,2.020614e-2,6.572028e-2
exp/tau=3000,8671,-3.588272e-2,6.625678e-2
exp/tau=3000,8975,5.070372e-2,5.950743e-2
exp/tau=3000,9290,2.517973e-2,6.796829e-2
exp/tau=3000,9616,-1.647487e-2,6.137412e-2
exp/tau=3000,9953,-4.231350e-2,5.955603e-2
exp/tau=3000,10302,-2.789605e-2,6.602165e-2
exp/tau=3000,10664,-3.320737e-2,7.107783e-2
exp/tau=3000,11038,-8.230355e-2,6.332221e-2
exp/tau=3000,11425,-3.297874e-2,6.063782e-2
exp/tau=3000,11826,2.350064e-2,6.398770e-2
exp/tau=3000,12241,-5.680744e-2,6.665312e-2
exp/tau=3000,12670,-3.628596e-2,6.723329e-2
exp/tau=3000,13115,3.077247e-2,5.603303e-2
exp/tau=3000,13575,3.280690e-2,6.542095e-2
exp/tau=3000,14051,-3.137865e-2,6.142380e-2
exp/tau=3000,14544,5.206955e-2,6.491776e-2
exp/tau=3000,15054,-1.242683e-1,6.692632e-2
exp/tau=3000,15582,-5.637971e-2,5.928510e-2
exp/tau=3000,16129,-1.608763e-1,6.015311e-2
exp/tau=3000,16694,3.634560e-2,6.250757e-2
exp/tau=3000,17280,4.312867e-2,5.848390e-2
exp/tau=3000,17886,-2.392410e-2,6.164352e-2
exp/tau=3000,18514,-2.598601e-2,6.267002e-2
exp/tau=3000,19163,-5.361883e-2,5.788172e-2
exp/tau=3000,19835,-3.242429e-2,6.387629e-2
exp/tau=3000,20531,-7.404809e-2,6.066931e-2
exp/tau=3000,21251,1.670345e-3,6.371052e-2
exp/tau=3000,21997,-4.790782e-3,6.787680e-2
exp/tau=3000,22768,3.316783e-2,6.357490e-2
exp/tau=3000,23567,-1.785295e-1,6.078306e-2
exp/tau=3000,24394,4.681448e-2,6.574168e-2
exp/tau=3000,25250,5.156883e-3,6.374402e-2
exp/tau=3000,26135,3.455090e-2,6.346823e-2
exp/tau=3000,27052,9.353176e-2,6.708744e-2
exp/tau=3000,28001,3.499674e-2,5.743318e-2
exp/tau=3000,28983,4.712017e-2,6.310003e-2
exp/tau=3000,30000,5.337754e-2,5.974079e-2
exp/tau=10000,1,5.652519e0,3.009916e-2
exp/tau=10000,2,5.604279e0,3.047978e-2
exp/tau=10000,3,5.535806e0,3.132702e-2
exp/tau=10000,4,5.442448e0,3.073518e-2
exp/tau=10000,5,5.382280e0,3.238396e-2
exp/tau=10000,6,5.308201e0,3.267438e-2
exp/tau=10000,7,5.224467e0,3.226407e-2
exp/tau=10000,8,5.172093e0,3.298948e-2
exp/tau=10000,9,5.123464e0,3.344651e-2
exp/tau=10000,10,5.055148e0,3.421321e-2
exp/tau=10000,11,5.000659e0,3.516188e-2
exp/tau=10000,12,4.938768e0,3.532026e-2
exp/tau=10000,13,4.856331e0,3.698197e-2
exp/tau=10000,14,4.798365e0,3.899209e-2
exp/tau=10000,15,4.728463e0,4.007698e-2
exp/tau=10000,16,4.677410e0,4.226753e-2
exp/tau=10000,17,4.610804e0,4.368870e-2
exp/tau=10000,18,4.564533e0,4.457881e-2
exp/tau=10000,19,4.499558e0,4.504264e-2
exp/tau=10000,20,4.458826e0,4.598751e-2
exp/tau=10000,21,4.416314e0,4.586070e-2
exp/tau=10000,22,4.358468e0,4.617636e-2
exp/tau=10000,23,4.283734e0,4.626998e-2
exp/tau=10000,24,4.226988e0,4.636822e-2
exp/tau=10000,25,4.147605e0,4.703280e-2
exp/tau=10000,26,4.102950e0,4.743455e-2
exp/tau=10000,27,4.059581e0,4.806172e-2
exp/tau=10000,28,4.014323e0,4.830758e-2
exp/tau=10000,29,3.968867e0,4.890337e-2
exp/tau=10000,30,3.939074e0,4.829067e-2
exp/tau=10000,31,3.901115e0,4.755427e-2
exp/tau=10000,33,3.810207e0,4.819709e-2
exp/tau=10000,34,3.766277e0,4.830370e-2
exp/tau=10000,35,3.720064e0,4.876841e-2
exp/tau=10000,36,3.672185e0,4.923650e-2
exp/tau=10000,37,3.610191e0,5.080837e-2
exp/tau=10000,39,3.518960e0,5.122311e-2
exp/tau=10000,40,3.454769e0,5.170613e-2
exp/tau=10000,41,3.413272e0,5.156047e-2
exp/tau=10000,43,3.314824e0,5.232093e-2
exp/tau=10000,44,3.245908e0,5.179622e-2
exp/tau=10000,46,3.157254e0,5.403200e-2
exp/tau=10000,48,3.086028e0,5.384729e-2
exp/tau=10000,49,3.049488e0,5.277950e-2
exp/tau=10000,51,2.949154e0,5.146277e-2
exp/tau=10000,53,2.868492e0,5.146514e-2
exp/tau=10000,55,2.788603e0,5.199956e-2
exp/tau=10000,56,2.740132e0,5.178845e-2
exp/tau=10000,58,2.686665e0,5.079378e-2
exp/tau=10000,61,2.601534e0,5.276290e-2
exp/tau=10000,63,2.531199e0,5.310810e-2
exp/tau=10000,65,2.485523e0,5.499882e-2
exp/tau=10000,67,2.409003e0,5.456978e-2
exp/tau=10000,69,2.338767e0,5.517601e-2
exp/tau=10000,72,2.264628e0,5.652010e-2
exp/tau=10000,74,2.202820e0,5.747402e-2
exp/tau=10000,77,2.117354e0,5.844056e-2
exp/tau=10000,80,2.053816e0,5.901728e-2
exp/tau=10000,83,2.002137e0,5.940402e-2
exp/tau=10000,85,1.980631e0,5.954884e-2
exp/tau=10000,88,1.898987e0,5.986878e-2
exp/tau=10000,92,1.779474e0,6.172755e-2
exp/tau=10000,95,1.702447e0,6.126918e-2
exp/tau=10000,98,1.623805e0,6.017754e-2
exp/tau=10000,102,1.534464e0,6.099819e-2
exp/tau=10000,105,1.461315e0,6.023629e-2
exp/tau=10000,109,1.397915e0,5.921206e-2
exp/tau=10000,113,1.317412e0,5.964485e-2
exp/tau=10000,117,1.244529e0,6.181971e-2
exp/tau=10000,121,1.190362e0,6.291925e-2
exp/tau=10000,125,1.077538e0,6.270891e-2
exp/tau=10000,129,1.017476e0,6.409781e-2
exp/tau=10000,134,9.383423e-1,6.250803e-2
exp/tau=10000,138,8.700081e-1,6.253888e-2
exp/tau=10000,143,8.188990e-1,6.362053e-2
exp/tau=10000,148,7.495291e-1,6.552528e-2
exp/tau=10000,154,6.373017e-1,6.251018e-2
exp/tau=10000,159,5.553977e-1,6.459086e-2
exp/tau=10000,164,5.111329e-1,6.474925e-2
exp/tau=10000,170,4.551247e-1,6.657118e-2
exp/tau=10000,176,4.409085e-1,6.585417e-2
exp/tau=10000,182,3.898965e-1,6.391178e-2
exp/tau=10000,189,3.241959e-1,6.386445e-2
exp/tau=10000,195,2.314153e-1,6.300895e-2
exp/tau=10000,202,2.692766e-1,6.354530e-2
exp/tau=10000,209,2.521761e-1,5.879634e-2
exp/tau=10000,217,2.113447e-1,6.093676e-2
exp/tau=10000,224,1.474874e-1,5.941444e-2
exp/tau=10000,232,1.617427e-1,5.794365e-2
exp/tau=10000,240,1.770753e-1,6.030382e-2
exp/tau=10000,249,2.193876e-1,6.338462e-2
exp/tau=10000,257,2.166764e-1,6.523946e-2
exp/tau=10000,267,2.124352e-1,6.467672e-2
exp/tau=10000,276,1.723224e-1,6.283128e-2
exp/tau=10000,286,1.319719e-1,6.306939e-2
exp/tau=10000,296,1.093755e-1,6.406936e-2
exp/tau=10000,306,6.401240e-2,6.368335e-2
exp/tau=10000,317,4.860028e-2,6.104528e-2
exp/tau=10000,328,3.304255e-3,6.210000e-2
exp/tau=10000,339,-4.664263e-2,6.352303e-2
exp/tau=10000,351,-4.457708e-2,6.439680e-2
exp/tau=10000,363,-8.559599e-2,6.400761e-2
exp/tau=10000,376,-3.460302e-2,6.444742e-2
exp/tau=10000,389,-3.323797e-2,6.081866e-2
exp/tau=10000,403,2.654816e-2,6.336753e-2
exp/tau=10000,417,4.086135e-2,6.364110e-2
exp/tau=10000,432,5.922341e-2,6.355623e-2
exp/tau=10000,447,1.373379e-2,6.552485e-2
exp/tau=10000,463,1.028047e-1,6.563367e-2
exp/tau=10000,479,7.814332e-2,6.513099e-2
exp/tau=10000,496,9.367030e-2,6.506741e-2
exp/tau=10000,513,9.693112e-2,6.316232e-2
exp/tau=10000,531,9.648704e-2,6.179487e-2
exp/tau=10000,550,5.991253e-2,5.767341e-2
exp/tau=10000,569,1.298384e-1,5.896056e-2
exp/tau=10000,589,1.031985e-1,6.130094e-2
exp/tau=10000,610,1.287412e-1,6.237158e-2
exp/tau=10000,631,-1.639717e-2,6.445271e-2
exp/tau=10000,653,-6.811318e-2,6.526472e-2
exp/tau=10000,676,-1.220691e-1,6.638651e-2
exp/tau=10000,700,-1.077236e-1,6.070581e-2
exp/tau=10000,724,5.589980e-3,5.929445e-2
exp/tau=10000,750,1.348671e-2,6.296929e-2
exp/tau=10000,776,-4.403563e-2,6.310611e-2
exp/tau=10000,803,4.051487e-2,5.966881e-2
exp/tau=10000,831,4.554808e-2,6.249031e-2
exp/tau=10000,861,1.064359e-1,5.925978e-2
exp/tau=10000,891,8.838627e-2,6.366541e-2
exp/tau=10000,922,7.928854e-2,6.582309e-2
exp/tau=10000,954,7.081637e-2,6.541189e-2
exp/tau=10000,988,-7.366402e-3,6.685969e-2
exp/tau=10000,1023,-3.872382e-2,6.030655e-2
exp/tau=10000,1058,5.520678e-3,5.828445e-2
exp/tau=10000,1096,-2.295962e-2,6.074384e-2
exp/tau=10000,1134,-1.872756e-3,5.930968e-2
exp/tau=10000,1174,-1.109322e-2,6.066643e-2
exp/tau=10000,1215,-3.901658e-2,6.433780e-2
exp/tau=10000,1258,-3.793329e-2,6.185603e-2
exp/tau=10000,1302,2.682185e-3,6.075976e-2
exp/tau=10000,1347,2.509924e-2,6.528192e-2
exp/tau=10000,1395,5.111695e-3,6.376573e-2
exp/tau=10000,1444,-6.278219e-2,6.170815e-2
exp/tau=10000,1494,-4.816441e-2,6.162028e-2
exp/tau=10000,1547,-1.333470e-2,6.308810e-2
exp/tau=10000,1601,1.404094e-1,6.698950e-2
exp/tau=10000,1657,7.528598e-2,6.267671e-2
exp/tau=10000,1715,6.688338e-2,6.119179e-2
exp/tau=10000,1775,2.121838e-4,6.375502e-2
exp/tau=10000,1838,1.106355e-1,6.642973e-2
exp/tau=10000,1902,9.902271e-2,6.101589e-2
exp/tau=10000,1969,1.438071e-1,6.265290e-2
exp/tau=10000,2038,2.298994e-1,6.024191e-2
exp/tau=10000,2109,1.104673e-2,6.279369e-2
exp/tau=10000,2183,2.565249e-2,6.337427e-2
exp/tau=10000,2260,-1.190295e-1,6.652509e-2
exp/tau=10000,2339,-3.208534e-2,6.238572e-2
exp/tau=10000,2421,1.498287e-1,6.596112e-2
exp/tau=10000,2506,1.433684e-2,6.190479e-2
exp/tau=10000,2594,-8.842361e-2,6.166858e-2
exp/tau=10000,2685,9.681811e-2,6.249567e-2
exp/tau=10000,2779,-1.255112e-2,5.882866e-2
exp/tau=10000,2877,2.397112e-2,6.528821e-2
exp/tau=10000,2978,5.611916e-2,6.427014e-2
exp/tau=10000,3082,7.068395e-4,6.552897e-2
exp/tau=10000,3190,6.588982e-2,5.879193e-2
exp/tau=10000,3302,5.373708e-3,6.294679e-2
exp/tau=10000,3418,-1.138055e-1,6.189143e-2
exp/tau=10000,3538,-1.593907e-1,6.484932e-2
exp/tau=10000,3662,-5.446547e-2,6.356535e-2
exp/tau=10000,3791,-4.546654e-2,6.296260e-2
exp/tau=10000,3924,-3.416042e-2,5.994476e-2
exp/tau=10000,4061,-7.555311e-2,6.135459e-2
exp/tau=10000,4204,-8.426740e-2,6.383135e-2
exp/tau=10000,4351,-5.570812e-2,6.268637e-2
exp/tau=10000,4504,6.519996e-2,6.786891e-2
exp/tau=10000,4662,-2.442101e-2,6.115302e-2
exp/tau=10000,4825,6.449638e-2,6.250106e-2
exp/tau=10000,4994,6.453635e-2,6.147952e-2
exp/tau=10000,5170,1.265217e-1,5.941397e-2
exp/tau=10000,5351,-8.633433e-3,5.980681e-2
exp/tau=10000,5539,-3.161876e-2,6.001746e-2
exp/tau=10000,5733,9.805074e-2,6.361246e-2
exp/tau=10000,5934,6.162089e-2,6.753107e-2
exp/tau=10000,6142,1.298132e-3,6.226387e-2
exp/tau=10000,6358,3.119120e-2,7.111403e-2
exp/tau=10000,6581,9.665758e-4,6.283541e-2
exp/tau=10000,6812,-3.734865e-3,6.474138e-2
exp/tau=10000,7051,8.601270e-2,6.430354e-2
exp/tau=10000,7298,-7.450320e-2,6.630845e-2
exp/tau=10000,7554,-8.872242e-2,6.233046e-2
exp/tau=10000,7819,3.647278e-2,6.461937e-2
exp/tau=10000,8093,1.686604e-2,6.328294e-2
exp/tau=10000,8377,2.173319e-2,6.570470e-2
exp/tau=10000,8671,-3.597737e-2,6.627279e-2
exp/tau=10000,8975,4.885425e-2,5.949683e-2
exp/tau=10000,9290,2.505223e-2,6.793834e-2
exp/tau=10000,9616,-1.601336e-2,6.137199e-2
exp/tau=10000,9953,-4.284865e-2,5.952743e-2
exp/tau=10000,10302,-2.743254e-2,6.599115e-2
exp/tau=10000,10664,-3.408055e-2,7.107776e-2
exp/tau=10000,11038,-8.395648e-2,6.329941e-2
exp/tau=10000,11425,-3.293858e-2,6.069655e-2
exp/tau=10000,11826,2.110396e-2,6.405694e-2
exp/tau=10000,12241,-5.538381e-2,6.661784e-2
exp/tau=10000,12670,-3.572083e-2,6.731744e-2
exp/tau=10000,13115,3.031732e-2,5.605653e-2
exp/tau=10000,13575,3.413398e-2,6.541494e-2
exp/tau=10000,14051,-3.122987e-2,6.138982e-2
exp/tau=10000,14544,5.115511e-2,6.497977e-2
exp/tau=10000,15054,-1.228309e-1,6.684670e-2
exp/tau=10000,15582,-5.481739e-2,5.928455e-2
exp/tau=10000,16129,-1.615795e-1,6.011431e-2
exp/tau=10000,16694,3.643937e-2,6.250131e-2
exp/tau=10000,17280,4.216815e-2,5.836864e-2
exp/tau=10000,17886,-2.463666e-2,6.169614e-2
exp/tau=10000,18514,-2.643816e-2,6.260947e-2
exp/tau=10000,19163,-5.341912e-2,5.790567e-2
exp/tau=10000,19835,-3.353948e-2,6.395130e-2
exp/tau=10000,20531,-7.376798e-2,6.066912e-2
exp/tau=10000,21251,2.366454e-3,6.366029e-2
exp/tau=10000,21997,-4.763739e-3,6.781936e-2
exp/tau=10000,22768,3.321097e-2,6.359739e-2
