position,token,target,loss_nats,passthrough_nats,visits,mean_hops
35166,35,53,4.206027,4.628476,652,3.9575
35167,53,17,2.466971,2.098838,676,3.9186
35168,17,2,3.712760,4.477576,623,3.8368
35169,2,12,2.772460,2.711255,606,3.7412
35170,12,35,2.237320,3.229255,720,4.0429
35171,35,8,2.518276,2.377517,674,3.9975
35172,8,41,2.249321,2.463575,696,4.0219
35173,41,6,3.426671,4.065215,605,3.7977
35174,6,56,2.153041,2.341453,643,3.8530
35175,56,1,2.619481,2.696189,621,3.7719
35176,1,19,4.382043,4.935292,637,3.7622
35177,19,24,2.922229,2.678220,570,3.6188
35178,24,0,5.142530,5.579862,654,3.8761
35179,0,21,3.197798,3.538604,520,3.4272
35180,21,9,3.959419,4.563497,667,3.9337
35181,9,44,3.821538,3.807434,662,3.8723
35182,44,35,4.092160,5.051574,657,3.8736
35183,35,8,2.421418,2.253153,675,4.0003
35184,8,41,1.957070,2.434917,677,4.0011
35185,41,30,3.761439,4.198017,653,3.9651
35186,30,46,2.958297,3.569355,619,3.8263
35187,46,46,1.205791,0.687092,626,3.7808
35188,46,47,2.635505,2.919703,683,4.0035
35189,47,22,3.524818,3.379253,623,3.8610
35190,22,35,4.711815,5.239290,570,3.6542
35191,35,8,2.227837,2.130253,665,3.9898
35192,8,41,2.066113,2.414054,676,4.0023
35193,41,6,3.051704,3.979167,638,3.9222
35194,6,56,2.134521,2.340758,632,3.8464
35195,56,1,2.575236,2.564059,623,3.7926
35196,1,47,3.167974,2.803342,665,3.9038
35197,47,22,3.643104,3.210759,652,3.9644
35198,22,35,4.436309,5.038673,576,3.6199
35199,35,0,3.843017,3.765364,681,4.0048
35200,0,21,3.274715,3.392412,631,3.8649
35201,21,47,3.748796,4.349533,654,3.9123
35202,47,56,1.954645,2.032212,632,3.8671
35203,56,34,2.337592,3.002723,656,3.8837
35204,34,35,3.271486,4.347006,663,3.8817
35205,35,0,3.650251,3.672754,694,4.0194
35206,0,60,3.692733,3.492792,674,3.9833
35207,60,36,3.001754,2.762637,589,3.7368
35208,36,34,3.563064,4.387310,661,3.9694
35209,34,7,5.096317,6.332897,688,3.9819
35210,7,16,5.108397,5.421999,612,3.7192
35211,16,23,2.777202,2.985019,595,3.5872
35212,23,29,1.586460,1.282159,607,3.6815
35213,29,23,1.719518,1.732084,667,3.9232
35214,23,29,1.610412,1.215318,675,3.9670
35215,29,23,1.705649,1.655521,666,3.8951
35216,23,29,1.519412,1.170626,621,3.8063
35217,29,23,1.404705,1.536797,672,3.9384
35218,23,29,1.437603,1.135781,695,4.0035
35219,29,11,2.869196,3.668862,682,4.0037
35220,11,42,2.261632,2.822614,661,3.8805
35221,42,45,2.328445,2.651337,696,4.0105
35222,45,30,2.746580,2.630833,701,4.0274
35223,30,46,3.242448,3.452736,639,3.8686
35224,46,46,1.157177,0.585039,652,3.9432
35225,46,46,0.919423,0.488042,679,4.0025
35226,46,1,4.967847,5.429266,683,4.0031
35227,1,32,2.534902,3.263512,600,3.6550
35228,32,27,3.452914,3.919086,618,3.7623
35229,27,2,4.605770,5.289869,627,3.8453
35230,2,45,2.824345,3.317589,581,3.6909
35231,45,62,5.150355,5.307774,669,3.9568
35232,62,60,4.065837,3.917493,484,3.2619
35233,60,38,3.224569,2.942137,586,3.6002
35234,38,50,2.189621,2.300795,607,3.6815
35235,50,53,4.053227,4.239403,630,3.8106
35236,53,11,2.887566,3.509370,637,3.7819
35237,11,45,2.347164,3.531042,657,3.8636
35238,45,30,2.627370,2.638988,718,3.9891
35239,30,27,6.631870,7.527830,583,3.6148
35240,27,2,4.291797,5.011078,615,3.8065
35241,2,12,2.757737,2.651622,641,3.8430
35242,12,35,2.589556,3.479640,646,3.9288
35243,35,53,4.442387,4.795197,663,3.9884
35244,53,11,2.639331,3.397602,631,3.8299
35245,11,45,2.064683,3.378722,672,3.9425
35246,45,30,2.562717,2.601369,675,3.9977
35247,30,46,2.906145,3.343194,661,3.9723
35248,46,47,2.571000,3.213900,658,3.9153
35249,47,51,3.733694,3.760684,634,3.8859
35250,51,51,1.272015,0.764068,591,3.6480
35251,51,29,2.885892,3.127648,667,3.9585
35252,29,23,1.534429,1.537575,667,3.9407
35253,23,29,1.566326,1.043904,689,3.9966
35254,29,23,1.419791,1.472623,672,3.9703
35255,23,29,1.410804,1.026095,697,4.0195
35256,29,11,2.869697,3.744962,685,4.0023
35257,11,45,2.268626,3.403039,715,4.0424
35258,45,30,2.444571,2.560446,717,4.0449
35259,30,27,6.768699,7.511735,638,3.8811
35260,27,2,4.266560,4.748614,593,3.7822
35261,2,45,2.794682,3.415923,553,3.5938
35262,45,63,3.085974,3.248235,703,4.0226
35263,63,18,3.201502,3.292701,600,3.7433
35264,18,12,4.146557,4.604910,643,3.8568
35265,12,35,2.495458,3.400606,664,3.9517
35266,35,0,3.507007,3.577078,659,3.9534
35267,0,25,2.993241,2.101965,686,4.0068
35268,25,36,2.566077,2.832639,717,4.0221
35269,36,34,3.362260,4.311040,628,3.8718
35270,34,35,3.221696,4.177656,633,3.7440
35271,35,53,4.378778,4.751271,664,3.9817
35272,53,17,2.617875,2.177247,640,3.8513
35273,17,2,3.736350,4.342394,622,3.8306
35274,2,54,4.283652,4.282768,647,3.8516
35275,54,25,2.220973,1.846717,647,3.9482
35276,25,29,2.840153,3.304859,725,4.0596
35277,29,48,4.026079,3.634734,639,3.8389
35278,48,51,2.815493,3.100979,656,3.8514
35279,51,29,2.721110,2.974383,642,3.8178
35280,29,11,2.409438,3.486004,696,4.0188
35281,11,24,5.314820,5.852996,664,3.9188
35282,24,0,5.243365,5.492521,571,3.5752
35283,0,60,3.538821,3.405769,591,3.7637
35284,60,38,3.221650,2.925676,604,3.7435
35285,38,2,3.899467,4.228722,569,3.5763
35286,2,12,2.958166,2.688226,635,3.7073
35287,12,20,3.495795,3.543560,593,3.6289
35288,20,3,3.087881,3.606070,650,3.8168
35289,3,39,3.812783,3.600459,649,3.8402
35290,39,59,3.043409,3.483541,505,3.3958
35291,59,15,4.801671,4.457848,576,3.6194
35292,15,49,2.625512,2.370882,608,3.6564
35293,49,43,4.589908,5.216637,611,3.7493
35294,43,51,4.244397,4.623559,590,3.6862
35295,51,16,2.267055,1.971312,624,3.7573
35296,16,53,4.942989,5.863826,694,4.0024
35297,53,11,2.759760,3.293506,629,3.9046
35298,11,24,5.168618,5.659305,660,3.9603
35299,24,54,4.088058,4.182072,687,3.9670
35300,54,25,2.074350,1.777368,623,3.8452
35301,25,2,3.948848,4.965361,618,3.7403
35302,2,54,4.330347,4.076289,673,3.8983
35303,54,0,3.689416,4.053344,649,3.9684
35304,0,21,3.291821,3.404201,597,3.7261
35305,21,9,4.033489,4.541214,642,3.8820
35306,9,44,3.584911,3.570529,596,3.6763
35307,44,36,4.616015,5.059313,675,3.9763
35308,36,34,3.464107,4.055141,651,3.8365
35309,34,7,5.107758,6.119876,634,3.7889
35310,7,31,2.962800,2.761885,577,3.5970
35311,31,12,3.859785,3.942265,601,3.6309
35312,12,35,2.440597,3.392523,642,3.8710
35313,35,53,4.146091,4.620989,687,4.0070
35314,53,17,2.558480,2.190632,637,3.8403
35315,17,2,3.732842,4.235440,649,3.9009
35316,2,12,2.753126,2.635052,612,3.7828
35317,12,35,2.474111,3.299488,678,3.9820
35318,35,53,3.991588,4.499158,671,3.9871
35319,53,11,2.849682,3.238859,684,4.0094
35320,11,42,2.567020,3.120036,677,3.9847
35321,42,45,2.355329,2.537821,680,3.9789
35322,45,62,4.999562,5.275327,704,4.0292
35323,62,60,3.932150,3.860171,600,3.6601
35324,60,36,3.210844,2.830266,666,3.9810
35325,36,29,2.585558,2.757018,597,3.7761
35326,29,11,2.193134,3.361585,617,3.7859
35327,11,45,1.980098,3.516559,692,4.0137
35328,45,30,2.595003,2.600862,707,4.0305
