scheme,age,snr_mean,snr_stderr
exp/tau=1000,119,1.388493e0,8.431281e-1
exp/tau=1000,122,1.645453e0,9.494021e-1
exp/tau=1000,125,1.458522e0,9.803665e-1
exp/tau=1000,129,1.381181e0,9.155908e-1
exp/tau=1000,132,1.207490e0,9.004026e-1
exp/tau=1000,136,1.237422e0,9.854419e-1
exp/tau=1000,139,1.138187e0,9.743894e-1
exp/tau=1000,143,8.040216e-1,9.819735e-1
exp/tau=1000,146,5.321183e-1,9.451944e-1
exp/tau=1000,150,5.146607e-1,8.573446e-1
exp/tau=1000,154,7.068710e-1,6.990959e-1
exp/tau=1000,158,7.006228e-1,6.576041e-1
exp/tau=1000,162,4.287952e-1,6.598236e-1
exp/tau=1000,167,5.618833e-1,6.567273e-1
exp/tau=1000,171,4.638282e-1,7.827909e-1
exp/tau=1000,175,4.036737e-1,7.621121e-1
exp/tau=1000,180,2.022140e-1,8.738342e-1
exp/tau=1000,185,3.001716e-1,8.415946e-1
exp/tau=1000,190,2.712303e-1,7.079673e-1
exp/tau=1000,195,3.168303e-1,6.884776e-1
exp/tau=1000,200,-8.323104e-2,7.320724e-1
exp/tau=1000,205,-1.646961e-1,6.842526e-1
exp/tau=1000,210,6.248725e-2,6.250882e-1
exp/tau=1000,216,-1.374824e-2,5.729829e-1
exp/tau=1000,221,-3.690114e-3,4.124745e-1
exp/tau=1000,227,-1.586716e-1,5.231708e-1
exp/tau=1000,233,-1.823013e-1,4.646835e-1
exp/tau=1000,239,-1.544438e-1,5.707230e-1
exp/tau=1000,245,-1.250525e-1,5.552203e-1
exp/tau=1000,252,-4.429640e-1,8.364513e-1
exp/tau=1000,259,-3.509523e-1,9.651914e-1
exp/tau=1000,265,-7.145800e-1,8.269688e-1
exp/tau=1000,272,-6.769908e-1,9.499930e-1
exp/tau=1000,279,-6.581666e-1,9.248365e-1
exp/tau=1000,287,-7.909588e-1,7.762778e-1
exp/tau=1000,294,-3.892306e-1,6.198205e-1
exp/tau=1000,302,-2.381280e-1,5.058991e-1
exp/tau=1000,310,-4.753213e-1,4.490134e-1
exp/tau=1000,318,-1.537165e-1,5.745674e-1
exp/tau=1000,326,-2.063155e-1,5.259065e-1
exp/tau=1000,335,-1.759344e-1,3.349113e-1
exp/tau=1000,343,-3.249936e-1,2.903190e-1
exp/tau=1000,352,-5.502054e-1,3.678414e-1
exp/tau=1000,362,-5.970256e-1,4.683192e-1
exp/tau=1000,371,-1.769664e-1,3.703091e-1
exp/tau=1000,381,-3.777928e-1,3.223874e-1
exp/tau=1000,391,-1.159363e-1,4.455750e-1
exp/tau=1000,401,1.211230e-1,4.248007e-1
exp/tau=1000,412,5.803379e-1,3.281866e-1
exp/tau=1000,422,2.751499e-1,5.637409e-1
exp/tau=1000,433,-1.634688e-1,2.128779e-1
exp/tau=1000,445,-3.294321e-2,4.298852e-1
exp/tau=1000,456,5.980185e-1,5.953515e-1
exp/tau=1000,468,-2.119591e-2,4.041820e-1
exp/tau=1000,481,-1.922487e-1,4.207560e-1
exp/tau=1000,493,2.374725e-1,1.411588e-1
exp/tau=1000,506,7.285429e-1,2.701787e-1
exp/tau=1000,519,4.977942e-1,2.212466e-1
exp/tau=1000,533,1.190183e-1,1.471102e-1
exp/tau=1000,547,-4.310681e-2,2.640383e-1
exp/tau=1000,561,-3.147333e-2,4.638506e-1
exp/tau=1000,576,-2.491425e-2,4.452499e-1
exp/tau=1000,591,3.147057e-1,4.175915e-1
exp/tau=1000,606,7.362081e-2,4.392259e-1
exp/tau=1000,622,-1.370172e-1,6.143014e-1
exp/tau=1000,639,-3.674955e-1,5.594521e-1
exp/tau=1000,655,-1.386619e-1,5.257148e-1
exp/tau=1000,672,-5.246468e-1,6.622641e-1
exp/tau=1000,690,-5.268103e-1,1.529393e-1
exp/tau=1000,708,-1.888846e-1,4.748593e-1
exp/tau=1000,727,7.690013e-2,5.859943e-1
exp/tau=1000,746,1.615816e-1,7.198718e-1
exp/tau=1000,765,-2.887938e-1,5.241406e-1
exp/tau=1000,785,-7.180114e-1,4.299558e-1
exp/tau=1000,806,-2.442550e-1,3.446703e-1
exp/tau=1000,827,3.203754e-1,4.849440e-1
exp/tau=1000,848,4.608094e-1,3.262600e-1
exp/tau=1000,871,2.797810e-1,3.671752e-1
exp/tau=1000,893,5.866980e-1,3.092122e-1
exp/tau=1000,917,6.421188e-1,4.242225e-1
exp/tau=1000,941,1.571408e-1,5.769544e-1
exp/tau=1000,965,-1.596650e-1,7.197450e-1
exp/tau=1000,991,-2.625410e-1,2.202440e-1
exp/tau=1000,1017,6.873451e-2,2.395192e-1
exp/tau=1000,1043,5.983994e-1,2.035229e-1
exp/tau=1000,1071,3.979737e-1,6.145045e-1
exp/tau=1000,1099,8.854434e-1,5.112393e-1
exp/tau=1000,1127,-1.916136e-1,7.681948e-1
exp/tau=1000,1157,-6.945458e-1,4.042119e-1
exp/tau=1000,1187,-4.531573e-1,3.566385e-1
exp/tau=1000,1218,-2.914621e-1,1.512462e-1
exp/tau=1000,1250,-2.463704e-1,6.561195e-1
exp/tau=1000,1283,3.541794e-1,3.321063e-1
exp/tau=1000,1316,5.021019e-1,6.324608e-1
exp/tau=1000,1351,1.466090e-1,5.136649e-1
exp/tau=1000,1386,6.093850e-1,2.176349e-1
exp/tau=1000,1423,5.312623e-1,3.733630e-1
exp/tau=1000,1460,6.620552e-2,2.665212e-1
exp/tau=1000,1498,-1.165486e-1,5.923646e-1
exp/tau=1000,1537,-1.379198e-1,4.319346e-1
exp/tau=1000,1577,-5.600588e-1,5.815606e-1
exp/tau=1000,1619,-2.612950e-1,3.680221e-1
exp/tau=1000,1661,-2.978616e-2,1.817077e-1
exp/tau=1000,1705,-8.031188e-2,6.207785e-1
exp/tau=1000,1749,1.358554e-1,2.112943e-1
exp/tau=1000,1795,1.133973e0,3.529568e-1
exp/tau=1000,1842,7.899561e-1,2.105775e-1
exp/tau=1000,1890,-9.690384e-2,3.797849e-1
exp/tau=1000,1940,4.962633e-1,4.047681e-1
exp/tau=1000,1990,1.104569e-2,6.374345e-1
exp/tau=1000,2042,2.329209e-1,5.663121e-1
exp/tau=1000,2096,-5.883665e-1,4.103139e-1
exp/tau=1000,2151,-9.810632e-1,3.549285e-1
exp/tau=1000,2207,-2.503945e-1,7.464443e-1
exp/tau=1000,2265,4.531750e-1,4.857395e-1
exp/tau=1000,2324,-1.501506e-1,4.032684e-1
exp/tau=1000,2385,1.224003e0,4.516600e-1
exp/tau=1000,2447,4.308774e-1,4.670207e-1
exp/tau=1000,2511,2.882955e-1,5.480342e-1
exp/tau=1000,2577,2.636877e-1,3.365066e-1
exp/tau=1000,2645,3.180890e-1,3.149815e-1
exp/tau=1000,2714,-7.122457e-1,3.941405e-1
exp/tau=1000,2785,6.012454e-1,5.743285e-1
exp/tau=1000,2858,-6.742090e-1,4.542567e-1
exp/tau=1000,2933,5.685842e-1,2.644686e-1
exp/tau=1000,3009,-3.083851e-3,3.058798e-1
exp/tau=1000,3088,2.619097e-2,3.555229e-1
exp/tau=1000,3169,1.632847e-1,3.440705e-1
exp/tau=1000,3252,-3.431631e-1,5.166622e-1
exp/tau=1000,3337,5.917254e-1,4.643457e-1
exp/tau=1000,3424,7.854330e-1,6.491552e-1
exp/tau=1000,3514,7.290743e-1,2.864822e-1
exp/tau=1000,3606,-9.610147e-1,6.386639e-1
exp/tau=1000,3700,5.330718e-1,4.904896e-1
exp/tau=1000,3797,-7.398163e-1,3.011459e-1
exp/tau=1000,3896,2.449979e-1,3.049318e-1
exp/tau=1000,3998,-6.923404e-1,4.963537e-1
exp/tau=1000,4103,-6.899329e-1,5.401916e-1
exp/tau=1000,4211,-3.138525e-1,2.089301e-1
exp/tau=1000,4321,1.372672e-1,2.202070e-1
exp/tau=1000,4434,-3.461627e-1,4.777304e-1
exp/tau=1000,4550,5.190193e-1,8.613822e-2
exp/tau=1000,4669,-7.059285e-1,4.501675e-1
exp/tau=1000,4791,1.174112e0,3.485973e-1
exp/tau=1000,4917,5.173701e-1,3.671324e-1
exp/tau=1000,5045,-6.322811e-1,4.533210e-1
exp/tau=1000,5177,-3.107695e-1,1.536540e-1
exp/tau=1000,5313,3.470648e-1,3.825719e-1
exp/tau=1000,5452,1.491223e-1,7.399167e-2
exp/tau=1000,5595,2.392569e-1,5.426184e-1
exp/tau=1000,5741,-2.032304e-1,5.875228e-1
exp/tau=1000,5891,-1.758879e-1,1.366503e-1
exp/tau=1000,6045,-6.124677e-2,2.534162e-1
exp/tau=1000,6204,-3.975916e-1,4.671700e-1
exp/tau=1000,6366,-1.296996e-1,5.298492e-1
exp/tau=1000,6533,5.668683e-1,3.838294e-1
exp/tau=1000,6704,3.732854e-1,4.357331e-1
exp/tau=1000,6879,-5.883342e-1,2.317048e-1
exp/tau=1000,7059,-7.734183e-1,5.219540e-1
exp/tau=1000,7244,-6.877209e-1,4.432261e-1
exp/tau=1000,7434,-5.060551e-2,2.016451e-1
exp/tau=1000,7628,-6.814790e-2,3.866193e-1
exp/tau=1000,7828,7.554951e-2,6.331760e-1
exp/tau=1000,8033,6.896610e-1,4.947343e-1
exp/tau=1000,8243,-3.177537e-2,3.999451e-1
exp/tau=1000,8459,-5.580730e-1,6.434797e-1
exp/tau=1000,8680,-5.169570e-1,8.687582e-1
exp/tau=1000,8907,-3.741765e-1,6.119598e-1
exp/tau=1000,9140,-5.630073e-1,4.734371e-1
exp/tau=1000,9380,-1.031779e0,2.979696e-1
exp/tau=1000,9625,6.697979e-1,2.588550e-1
exp/tau=1000,9877,-2.129939e-1,1.350181e-1
exp/tau=1000,10136,-1.077925e-1,5.271769e-1
exp/tau=1000,10401,5.547934e-1,1.536661e-1
exp/tau=1000,10673,1.538892e-1,5.192760e-1
exp/tau=1000,10952,-1.032860e-1,3.606145e-1
exp/tau=1000,11239,4.579445e-1,5.814355e-1
exp/tau=1000,11533,3.635038e-3,3.781886e-1
exp/tau=1000,11835,-7.916764e-1,3.454162e-1
exp/tau=1000,12145,9.329435e-1,6.123859e-1
exp/tau=1000,12463,4.944755e-1,7.818057e-1
exp/tau=1000,12789,2.960361e-1,4.380812e-1
exp/tau=1000,13124,6.101953e-1,1.161047e-1
exp/tau=1000,13467,-3.413088e-1,1.975614e-1
exp/tau=1000,13820,2.484997e-1,5.930232e-1
exp/tau=1000,14181,1.635375e-2,1.335780e-1
exp/tau=1000,14552,1.243201e0,2.342189e-1
exp/tau=1000,14933,-9.597273e-2,1.093506e-1
exp/tau=1000,15324,5.763196e-1,5.913072e-1
exp/tau=1000,15725,-2.812737e-1,1.241757e0
exp/tau=1000,16137,-1.330790e0,4.445658e-1
exp/tau=1000,16559,4.451159e-1,4.401010e-1
exp/tau=1000,16993,-2.657372e-1,2.496740e-1
exp/tau=1000,17437,1.726894e-1,3.992882e-1
exp/tau=1000,17894,-7.449105e-1,7.080119e-1
exp/tau=1000,18362,-2.323889e-1,3.773973e-1
exp/tau=1000,18843,-5.311077e-1,3.663973e-1
exp/tau=1000,19336,-3.355610e-1,7.816144e-1
exp/tau=1000,19842,2.625407e-1,5.945246e-1
exp/tau=1000,20361,6.854109e-1,7.308381e-1
exp/tau=1000,20894,-9.163996e-2,2.069650e-1
exp/tau=1000,21441,1.722686e-1,6.411139e-1
exp/tau=1000,22002,-8.902055e-1,5.143683e-1
exp/tau=1000,22578,-4.778897e-1,5.556829e-1
exp/tau=1000,23169,-2.175187e-1,2.161040e-1
exp/tau=1000,23776,-2.573382e-1,2.787441e-1
exp/tau=1000,24398,-1.351927e0,2.362140e-1
exp/tau=1000,25037,3.609460e-1,7.972179e-1
exp/tau=1000,25692,2.741397e-1,5.161650e-1
exp/tau=1000,26364,3.324675e-1,6.359498e-1
exp/tau=1000,27054,5.664579e-1,9.086888e-1
exp/tau=1000,27763,-3.124629e-1,3.758254e-1
exp/tau=1000,28489,4.072615e-1,4.580821e-1
exp/tau=1000,29235,1.375951e-1,5.696398e-1
exp/tau=1000,30000,-2.860972e-1,3.355552e-1
exp/tau=3000,1,5.899311e0,2.481505e-1
exp/tau=3000,2,5.918620e0,2.367473e-1
exp/tau=3000,3,5.831893e0,1.929114e-1
exp/tau=3000,4,5.770442e0,1.576787e-1
exp/tau=3000,5,5.696821e0,1.403223e-1
exp/tau=3000,6,5.689801e0,1.328815e-1
exp/tau=3000,7,5.488237e0,2.059642e-1
exp/tau=3000,8,5.512189e0,2.693603e-1
exp/tau=3000,9,5.448995e0,2.762467e-1
exp/tau=3000,10,5.369339e0,2.130932e-1
exp/tau=3000,11,5.158929e0,1.102025e-1
exp/tau=3000,12,5.237173e0,1.200072e-1
exp/tau=3000,13,5.186962e0,1.540440e-1
exp/tau=3000,14,5.200474e0,8.641239e-2
exp/tau=3000,15,5.173208e0,1.094641e-1
exp/tau=3000,16,5.140693e0,8.710740e-2
exp/tau=3000,17,5.126398e0,9.222509e-2
exp/tau=3000,18,5.090155e0,1.580278e-1
exp/tau=3000,19,5.058539e0,2.283276e-1
exp/tau=3000,20,4.989511e0,2.048429e-1
exp/tau=3000,21,4.991161e0,2.165491e-1
exp/tau=3000,22,5.051491e0,1.839009e-1
exp/tau=3000,23,4.891189e0,1.243631e-1
exp/tau=3000,24,4.806994e0,1.355614e-1
exp/tau=3000,25,4.703973e0,1.679410e-1
exp/tau=3000,26,4.642827e0,1.257434e-1
exp/tau=3000,27,4.672630e0,1.546460e-1
exp/tau=3000,28,4.568319e0,2.165819e-1
exp/tau=3000,29,4.506939e0,2.308415e-1
exp/tau=3000,30,4.545789e0,2.221226e-1
exp/tau=3000,31,4.300429e0,2.402532e-1
exp/tau=3000,32,4.180529e0,2.019872e-1
exp/tau=3000,33,4.306862e0,2.560561e-1
exp/tau=3000,34,4.278353e0,2.273369e-1
exp/tau=3000,35,4.228223e0,2.178205e-1
exp/tau=3000,36,4.287668e0,1.055229e-1
exp/tau=3000,37,4.179812e0,1.218978e-1
exp/tau=3000,38,4.255488e0,1.104445e-1
exp/tau=3000,39,4.119357e0,1.495063e-1
exp/tau=3000,40,4.172439e0,1.395855e-1
exp/tau=3000,41,4.237722e0,2.462930e-1
exp/tau=3000,42,4.097812e0,3.194022e-1
exp/tau=3000,43,4.008830e0,2.607373e-1
exp/tau=3000,45,3.771070e0,4.483148e-1
exp/tau=3000,46,3.579088e0,4.325690e-1
exp/tau=3000,47,3.548048e0,3.856062e-1
exp/tau=3000,48,3.541534e0,3.623301e-1
exp/tau=3000,49,3.286076e0,3.897823e-1
exp/tau=3000,51,2.973952e0,3.909032e-1
exp/tau=3000,52,2.978129e0,3.682243e-1
exp/tau=3000,53,2.975210e0,3.647190e-1
exp/tau=3000,55,2.863639e0,4.791606e-1
exp/tau=3000,56,2.881681e0,4.750437e-1
exp/tau=3000,58,2.965013e0,4.444348e-1
exp/tau=3000,59,2.928171e0,4.335703e-1
exp/tau=3000,61,2.842895e0,4.849033e-1
exp/tau=3000,62,2.825883e0,4.907208e-1
exp/tau=3000,64,2.664479e0,4.472238e-1
exp/tau=3000,66,2.489522e0,3.472632e-1
exp/tau=3000,67,2.496023e0,3.397123e-1
exp/tau=3000,69,2.544598e0,3.946422e-1
exp/tau=3000,71,2.567936e0,3.469049e-1
exp/tau=3000,73,2.466214e0,4.020294e-1
exp/tau=3000,75,2.025109e0,4.837490e-1
exp/tau=3000,77,2.186678e0,5.069319e-1
exp/tau=3000,79,2.115598e0,6.043994e-1
exp/tau=3000,81,2.078681e0,7.548209e-1
exp/tau=3000,83,1.835400e0,8.828160e-1
exp/tau=3000,85,1.866900e0,9.200122e-1
exp/tau=3000,87,1.861031e0,9.936690e-1
exp/tau=3000,90,1.865678e0,9.950382e-1
exp/tau=3000,92,1.873751e0,1.044075e0
exp/tau=3000,94,1.674312e0,1.043818e0
exp/tau=3000,97,1.646301e0,1.018417e0
exp/tau=3000,99,1.598255e0,7.693692e-1
exp/tau=3000,102,1.397590e0,8.519894e-1
exp/tau=3000,105,1.342736e0,7.999677e-1
exp/tau=3000,107,1.433473e0,8.272415e-1
exp/tau=3000,110,1.556432e0,8.275005e-1
exp/tau=3000,113,1.583342e0,8.416806e-1
exp/tau=3000,116,1.416246e0,8.344979e-1
exp/tau=3000,119,1.424328e0,8.422552e-1
exp/tau=3000,122,1.664911e0,9.450614e-1
exp/tau=3000,125,1.482603e0,9.788873e-1
exp/tau=3000,129,1.408557e0,9.154908e-1
exp/tau=3000,132,1.230585e0,9.012997e-1
exp/tau=3000,136,1.261697e0,9.853193e-1
exp/tau=3000,139,1.166721e0,9.709553e-1
exp/tau=3000,143,8.419383e-1,9.765278e-1
exp/tau=3000,146,5.748044e-1,9.374171e-1
exp/tau=3000,150,5.579247e-1,8.538816e-1
exp/tau=3000,154,7.431736e-1,6.999751e-1
exp/tau=3000,158,7.337871e-1,6.573636e-1
exp/tau=3000,162,4.675798e-1,6.636948e-1
exp/tau=3000,167,5.995692e-1,6.616908e-1
exp/tau=3000,171,5.043607e-1,7.849594e-1
exp/tau=3000,175,4.526074e-1,7.624865e-1
exp/tau=3000,180,2.496552e-1,8.741050e-1
exp/tau=3000,185,3.382667e-1,8.480899e-1
exp/tau=3000,190,3.092207e-1,7.204653e-1
exp/tau=3000,195,3.521470e-1,6.958526e-1
exp/tau=3000,200,-4.658340e-2,7.480897e-1
exp/tau=3000,205,-1.328963e-1,6.964576e-1
exp/tau=3000,210,9.197517e-2,6.388235e-1
exp/tau=3000,216,1.639374e-2,5.921394e-1
exp/tau=3000,221,1.464882e-2,4.324375e-1
exp/tau=3000,227,-1.431569e-1,5.450832e-1
exp/tau=3000,233,-1.767365e-1,4.738896e-1
exp/tau=3000,239,-1.491235e-1,5.690427e-1
exp/tau=3000,245,-1.135008e-1,5.551655e-1
exp/tau=3000,252,-4.374868e-1,8.265630e-1
exp/tau=3000,259,-3.436737e-1,9.516398e-1
exp/tau=3000,265,-6.842964e-1,8.208990e-1
exp/tau=3000,272,-6.411720e-1,9.426519e-1
exp/tau=3000,279,-6.164749e-1,9.191224e-1
exp/tau=3000,287,-7.386258e-1,7.708340e-1
exp/tau=3000,294,-3.483071e-1,6.240525e-1
exp/tau=3000,302,-1.984877e-1,5.130142e-1
exp/tau=3000,310,-4.366525e-1,4.560062e-1
exp/tau=3000,318,-1.235990e-1,5.690860e-1
exp/tau=3000,326,-1.796142e-1,5.265940e-1
exp/tau=3000,335,-1.507213e-1,3.409285e-1
exp/tau=3000,343,-2.864899e-1,3.004551e-1
exp/tau=3000,352,-5.154147e-1,3.737617e-1
exp/tau=3000,362,-5.689753e-1,4.804227e-1
exp/tau=3000,371,-1.647389e-1,3.909683e-1
exp/tau=3000,381,-3.588219e-1,3.433897e-1
exp/tau=3000,391,-1.053313e-1,4.686127e-1
exp/tau=3000,401,1.180826e-1,4.404789e-1
exp/tau=3000,412,5.781538e-1,3.535381e-1
exp/tau=3000,422,2.827196e-1,5.761361e-1
exp/tau=3000,433,-1.609134e-1,2.357457e-1
exp/tau=3000,445,-4.468619e-2,4.081803e-1
exp/tau=3000,456,5.684403e-1,5.716543e-1
exp/tau=3000,468,-3.220564e-2,3.976425e-1
exp/tau=3000,481,-2.076363e-1,4.224222e-1
exp/tau=3000,493,2.179290e-1,1.402774e-1
exp/tau=3000,506,6.982748e-1,2.716273e-1
exp/tau=3000,519,4.559644e-1,2.174778e-1
exp/tau=3000,533,1.035777e-1,1.563779e-1
exp/tau=3000,547,-6.059523e-2,2.662623e-1
exp/tau=3000,561,-2.524009e-2,4.603484e-1
exp/tau=3000,576,-2.959535e-2,4.345993e-1
exp/tau=3000,591,3.147881e-1,4.232415e-1
exp/tau=3000,606,6.565645e-2,4.403723e-1
exp/tau=3000,622,-1.288240e-1,6.235925e-1
exp/tau=3000,639,-3.806047e-1,5.812783e-1
exp/tau=3000,655,-1.501704e-1,5.403659e-1
exp/tau=3000,672,-5.548640e-1,6.686323e-1
exp/tau=3000,690,-5.504053e-1,1.538210e-1
exp/tau=3000,708,-2.132164e-1,4.575844e-1
exp/tau=3000,727,3.048083e-2,5.735426e-1
exp/tau=3000,746,1.307667e-1,7.198305e-1
exp/tau=3000,765,-2.905944e-1,5.409696e-1
exp/tau=3000,785,-7.360926e-1,4.295010e-1
exp/tau=3000,806,-2.673074e-1,3.320087e-1
exp/tau=3000,827,2.932742e-1,4.822422e-1
exp/tau=3000,848,4.430725e-1,3.067060e-1
exp/tau=3000,871,2.647148e-1,3.564234e-1
exp/tau=3000,893,5.664952e-1,2.988763e-1
exp/tau=3000,917,6.090784e-1,4.112114e-1
exp/tau=3000,941,1.487634e-1,5.643300e-1
exp/tau=3000,965,-1.659434e-1,6.950190e-1
exp/tau=3000,991,-2.581048e-1,2.285993e-1
exp/tau=3000,1017,6.881196e-2,2.295326e-1
exp/tau=3000,1043,5.924880e-1,2.044337e-1
exp/tau=3000,1071,3.946762e-1,6.240942e-1
exp/tau=3000,1099,8.829082e-1,5.173836e-1
exp/tau=3000,1127,-1.826800e-1,7.540516e-1
exp/tau=3000,1157,-6.925267e-1,4.007769e-1
exp/tau=3000,1187,-4.496090e-1,3.456763e-1
exp/tau=3000,1218,-2.688910e-1,1.400717e-1
exp/tau=3000,1250,-2.359645e-1,6.519625e-1
exp/tau=3000,1283,3.380042e-1,3.574283e-1
exp/tau=3000,1316,4.836344e-1,6.268789e-1
exp/tau=3000,1351,1.263100e-1,5.106819e-1
exp/tau=3000,1386,5.696009e-1,2.124149e-1
exp/tau=3000,1423,5.033559e-1,3.802771e-1
exp/tau=3000,1460,7.472749e-2,2.607596e-1
exp/tau=3000,1498,-9.969523e-2,5.772496e-1
exp/tau=3000,1537,-9.054819e-2,4.075500e-1
exp/tau=3000,1577,-5.244312e-1,5.678469e-1
exp/tau=3000,1619,-2.705942e-1,3.665258e-1
exp/tau=3000,1661,-5.401408e-2,1.844698e-1
exp/tau=3000,1705,-7.780944e-2,6.014827e-1
exp/tau=3000,1749,1.245956e-1,2.061725e-1
exp/tau=3000,1795,1.131352e0,3.619064e-1
exp/tau=3000,1842,8.094271e-1,2.162550e-1
exp/tau=3000,1890,-5.988319e-2,3.694448e-1
exp/tau=3000,1940,5.080014e-1,3.861232e-1
exp/tau=3000,1990,3.130439e-2,6.359438e-1
exp/tau=3000,2042,2.536602e-1,5.723004e-1
exp/tau=3000,2096,-5.779455e-1,3.997542e-1
exp/tau=3000,2151,-9.455187e-1,3.472880e-1
exp/tau=3000,2207,-2.387573e-1,7.259670e-1
exp/tau=3000,2265,4.656184e-1,4.724018e-1
exp/tau=3000,2324,-1.519228e-1,4.025147e-1
exp/tau=3000,2385,1.200953e0,4.492344e-1
exp/tau=3000,2447,4.370836e-1,4.624532e-1
exp/tau=3000,2511,3.037349e-1,5.542079e-1
exp/tau=3000,2577,2.667248e-1,3.390737e-1
exp/tau=3000,2645,3.194043e-1,2.976457e-1
exp/tau=3000,2714,-6.827219e-1,4.026538e-1
exp/tau=3000,2785,6.114279e-1,5.731385e-1
exp/tau=3000,2858,-6.190799e-1,4.491878e-1
exp/tau=3000,2933,5.666328e-1,2.614205e-1
exp/tau=3000,3009,7.973467e-3,2.929303e-1
exp/tau=3000,3088,4.869232e-2,3.398785e-1
exp/tau=3000,3169,1.667156e-1,3.380556e-1
exp/tau=3000,3252,-3.150855e-1,5.130991e-1
exp/tau=3000,3337,5.795035e-1,4.698221e-1
exp/tau=3000,3424,7.776012e-1,6.600066e-1
exp/tau=3000,3514,7.470967e-1,2.824353e-1
exp/tau=3000,3606,-9.354475e-1,6.316017e-1
exp/tau=3000,3700,5.399865e-1,4.943746e-1
exp/tau=3000,3797,-7.478870e-1,3.269639e-1
exp/tau=3000,3896,1.902735e-1,2.987027e-1
exp/tau=3000,3998,-6.715025e-1,4.954637e-1
exp/tau=3000,4103,-6.841001e-1,5.240972e-1
exp/tau=3000,4211,-3.048022e-1,2.120729e-1
exp/tau=3000,4321,1.349938e-1,2.089184e-1
exp/tau=3000,4434,-3.610418e-1,4.619053e-1
exp/tau=3000,4550,5.117742e-1,1.145431e-1
exp/tau=3000,4669,-6.993933e-1,4.378221e-1
exp/tau=3000,4791,1.186131e0,3.398790e-1
exp/tau=3000,4917,5.495729e-1,3.590373e-1
exp/tau=3000,5045,-6.391052e-1,4.543805e-1
exp/tau=3000,5177,-3.057460e-1,1.393536e-1
exp/tau=3000,5313,3.601911e-1,3.665490e-1
exp/tau=3000,5452,1.406237e-1,6.264675e-2
exp/tau=3000,5595,2.497086e-1,5.485062e-1
exp/tau=3000,5741,-1.686237e-1,5.964398e-1
exp/tau=3000,5891,-1.802347e-1,1.443967e-1
exp/tau=3000,6045,-8.779100e-2,2.522988e-1
exp/tau=3000,6204,-3.868025e-1,4.542679e-1
exp/tau=3000,6366,-1.461961e-1,5.686594e-1
exp/tau=3000,6533,5.597783e-1,3.993837e-1
exp/tau=3000,6704,3.846605e-1,4.219715e-1
exp/tau=3000,6879,-6.209482e-1,2.296089e-1
exp/tau=3000,7059,-7.693653e-1,5.069014e-1
exp/tau=3000,7244,-7.103851e-1,4.284502e-1
exp/tau=3000,7434,1.249354e-3,2.121579e-1
exp/tau=3000,7628,-5.656819e-2,4.002093e-1
exp/tau=3000,7828,4.948534e-2,6.375921e-1
exp/tau=3000,8033,6.778618e-1,4.783625e-1
exp/tau=3000,8243,-4.179072e-2,4.066456e-1
exp/tau=3000,8459,-5.499268e-1,6.503298e-1
exp/tau=3000,8680,-5.217846e-1,8.790257e-1
exp/tau=3000,8907,-3.860362e-1,6.152036e-1
exp/tau=3000,9140,-5.540487e-1,4.745477e-1
exp/tau=3000,9380,-1.021148e0,3.055716e-1
exp/tau=3000,9625,6.952941e-1,2.865021e-1
exp/tau=3000,9877,-2.440462e-1,1.138936e-1
exp/tau=3000,10136,-1.160285e-1,5.172489e-1
exp/tau=3000,10401,5.766876e-1,1.518064e-1
exp/tau=3000,10673,2.041538e-1,5.192536e-1
exp/tau=3000,10952,-6.343117e-2,3.792045e-1
exp/tau=3000,11239,4.809116e-1,5.850977e-1
exp/tau=3000,11533,2.389806e-2,3.678088e-1
exp/tau=3000,11835,-8.118262e-1,3.718685e-1
exp/tau=3000,12145,9.315454e-1,6.040991e-1
exp/tau=3000,12463,4.874516e-1,7.622221e-1
exp/tau=3000,12789,2.511440e-1,4.637384e-1
exp/tau=3000,13124,5.936669e-1,1.115868e-1
exp/tau=3000,13467,-3.359182e-1,2.084602e-1
exp/tau=3000,13820,2.322466e-1,5.758715e-1
exp/tau=3000,14181,3.681675e-2,1.224858e-1
exp/tau=3000,14552,1.224180e0,2.258138e-1
exp/tau=3000,14933,-7.158698e-2,9.707094e-2
exp/tau=3000,15324,5.781070e-1,6.123850e-1
exp/tau=3000,15725,-2.679122e-1,1.234699e0
exp/tau=3000,16137,-1.333063e0,4.566528e-1
exp/tau=3000,16559,4.631799e-1,4.606127e-1
exp/tau=3000,16993,-2.339402e-1,2.640574e-1
exp/tau=3000,17437,1.675819e-1,3.858626e-1
exp/tau=3000,17894,-7.029581e-1,6.985702e-1
exp/tau=3000,18362,-2.501991e-1,3.946736e-1
exp/tau=3000,18843,-5.483665e-1,3.746579e-1
exp/tau=3000,19336,-3.321497e-1,7.749104e-1
exp/tau=3000,19842,2.499558e-1,5.912548e-1
exp/tau=3000,20361,6.756300e-1,7.358357e-1
exp/tau=3000,20894,-9.874305e-2,2.012623e-1
exp/tau=3000,21441,1.465497e-1,6.561300e-1
exp/tau=3000,22002,-9.105357e-1,5.207501e-1
exp/tau=3000,22578,-4.872014e-1,5.611694e-1
exp/tau=3000,23169,-2.318842e-1,2.254127e-1
exp/tau=3000,23776,-2.534826e-1,2.963644e-1
exp/tau=3000,24398,-1.371145e0,2.212967e-1
exp/tau=3000,25037,3.856134e-1,7.930392e-1
